"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"6119",0.620537669523433,0.96810468978637,0.601262535793082,11.1322597829209
"6120",43.1569612907696,45.1033004213522,171.462819035408,14.0484254204587
"6121",74.5115366058552,67.4854401307245,233.654221875624,21.8090823571423
"6122",11.5042781660171,2.94421502439384,9.34475140679667,2.90769898766707
"6123",12.202615762472,1.87470173083882,5.84099182775995,2.72897729766878
"6124",7.78617746518736,1.18095447359959,3.39889568703855,1.76621380038728
"6125",53.4599605990377,51.1573369260953,183.467287737389,15.3341191105545
"6126",5.8486118275975,1.83555710842935,3.59004931580968,20.3533199918415
"6127",4.67501142120831,1.66697927173173,2.5654938146194,18.4779588299829
"6128",64.0496102907574,81.8537187235499,286.775298189572,19.0137475526799
"6129",48.9834603224371,73.0682810834549,248.038468655554,13.2267013442058
"6130",39.3589055152867,39.5966140444879,148.33435287349,11.0375970288259
"6131",0.0236720786084672,0.00933196963279704,0.0191485820800244,0.0220481678471982
"6132",0.700142563377762,2.2062653777903,0.887178170320463,16.8788598252812
"6133",0.872238575639214,1.75071492646881,0.881335444203835,15.8347957292961
"6134",38.2640144100519,60.164079436371,212.279368647729,10.1191351477984
"6135",53.475584660283,57.1853464409217,219.841294764594,14.8279572014781
"6136",7.30318586467001,2.30193550607295,5.28582623556398,22.5178047204642
"6137",6.35263292848461,2.27251126105654,4.10951532827814,22.1771114278361
"6138",49.1843136793396,81.7513312130638,298.525409299105,12.7872794123346
"6139",61.801563971121,91.7200714819491,401.617337308459,15.7150128273646
"6140",99.3637694153552,104.781577705919,470.578796565996,25.7790231873636
"6141",135.148541224619,110.190501191859,765.431328350099,31.9556742938895
"6142",8.48283195106647,2.15040835561902,6.30494172582437,2.17305371182232
"6143",0.0223688368307718,0.00591830833291172,0.0159619544975848,0.0062295883298659
"6144",0.0237411593254769,0.00359855242085808,0.00948837980513475,0.00554223795055955
"6145",38.2083875008307,46.1443893305101,254.586446791243,9.69004040167272
"6146",139.018449297532,90.5004615435206,863.003299951657,32.4447804622171
"6147",1.66489565651023,8.64215137712796,2.27770436421414,39.0246247773724
"6148",1.74554615046589,4.4966490381109,1.83178159571539,31.0238826632185
"6149",4.17139330863502,13.7890702281759,4.54795803710598,72.3221380877899
"6150",28.9634120118333,25.9619662142841,163.892889174636,7.54257445687042
"6151",15.5144194939634,9.3104738161442,84.6340417975907,3.95493096327801
"6152",114.505765503433,53.5163895953336,601.326746169929,29.4503601125504
"6153",10.0798499193452,3.19485413633486,8.5930623401382,27.5669911802886
