"","Survey","Stratum","Year","Season","Lat","Lon","Depth","Surftemp","Surfsalin","Bottemp","Botsalin","Abundance","Biomass"
"12587","NEFSC","1140",1982,"SPRING",40.466667,-67.6,142,6,NA,10,NA,0,0
"12588","NEFSC","1150",1982,"SPRING",40.483333,-67.433333,176,7.5,NA,8.8,NA,0,0
"12589","NEFSC","1130",1982,"SPRING",40.6,-67.383333,102,6.3,NA,9.7,NA,0,0
"12590","NEFSC","1130",1982,"SPRING",40.85,-67.283333,89,5.9,NA,4.8,NA,0,0
"12591","NEFSC","1130",1982,"SPRING",41.016667,-67.216667,72,5.9,NA,4.3,NA,0,0
"12592","NEFSC","1130",1982,"SPRING",41.016667,-67.383333,70,5.6,NA,4.3,NA,0,0
"12593","NEFSC","1130",1982,"SPRING",40.883333,-67.733333,67,5.3,NA,4.3,NA,0,0
"12594","NEFSC","1130",1982,"SPRING",40.733333,-68.266667,63,4.8,NA,4.3,NA,0,0
"12595","NEFSC","1190",1982,"SPRING",40.75,-68.533333,59,4.7,NA,4.5,NA,0,0
"12596","NEFSC","1190",1982,"SPRING",40.883333,-68.533333,49,4.9,NA,4.8,NA,0,0
"12597","NEFSC","1190",1982,"SPRING",41.133333,-68.25,45,4.8,NA,4.7,NA,0,0
"12598","NEFSC","1200",1982,"SPRING",41.3,-68.316667,57,4.8,NA,4.7,NA,0,0
"12599","NEFSC","1190",1982,"SPRING",41.183333,-68.05,45,4.8,NA,4.7,NA,0,0
"12600","NEFSC","1190",1982,"SPRING",41.15,-67.933333,49,4.8,NA,4.6,NA,0,0
"12601","NEFSC","1190",1982,"SPRING",41.3,-67.75,40,4.7,NA,4.6,NA,0,0
"12602","NEFSC","1200",1982,"SPRING",41.666667,-67.666667,38,5.1,NA,4.9,NA,0,0
"12603","NEFSC","1190",1982,"SPRING",41.616667,-67.3,52,4.8,NA,4.7,NA,0,0
"12604","NEFSC","1190",1982,"SPRING",41.8,-67.1,61,4.3,NA,4.3,NA,0,0
"12605","NEFSC","1190",1982,"SPRING",41.816667,-67.016667,67,4.3,NA,4.3,NA,0,0
"12606","NEFSC","1160",1982,"SPRING",41.55,-66.783333,73,4.2,NA,4.2,NA,0,0
"12607","NEFSC","1160",1982,"SPRING",41.333333,-66.966667,69,4.5,NA,4.3,NA,0,0
"12608","NEFSC","1160",1982,"SPRING",41.3,-66.85,73,4.7,NA,4.1,NA,0,0
"12609","NEFSC","1160",1982,"SPRING",40.85,-66.783333,109,5.5,NA,4.1,NA,0,0
"12610","NEFSC","1180",1982,"SPRING",40.766667,-66.733333,290,5.5,NA,7.1,NA,0,0
"12611","NEFSC","1170",1982,"SPRING",40.933333,-66.566667,118,5.2,NA,12.1,NA,0,0
"12612","NEFSC","1170",1982,"SPRING",41.316667,-66.233333,136,4.2,NA,8.1,NA,0,0
"12613","NEFSC","1180",1982,"SPRING",41.5,-65.933333,242,4.5,NA,8.1,NA,0,0
"12614","NEFSC","1160",1982,"SPRING",41.566667,-66.183333,98,4.2,NA,4.1,NA,0,0
"12615","NEFSC","1160",1982,"SPRING",41.783333,-66.033333,101,4,NA,4,NA,0,0
"12616","NEFSC","1170",1982,"SPRING",41.8,-65.833333,134,4.1,NA,4.8,NA,0,0
"12617","NEFSC","1180",1982,"SPRING",41.9,-65.75,211,4,NA,5.6,NA,0,0
"12618","NEFSC","1170",1982,"SPRING",42.033333,-65.983333,108,4.6,NA,4.3,NA,0,0
"12619","NEFSC","1160",1982,"SPRING",41.883333,-66.05,96,4.7,NA,4,NA,0,0
"12620","NEFSC","1160",1982,"SPRING",41.916667,-66.216667,83,5,NA,4.1,NA,0,0
"12621","NEFSC","1160",1982,"SPRING",41.833333,-66.55,78,4.9,NA,4.1,NA,0,0
"12622","NEFSC","1160",1982,"SPRING",41.983333,-66.45,85,4.5,NA,4.2,NA,0,0
"12623","NEFSC","1210",1982,"SPRING",42.083333,-66.5,88,4.2,NA,4.1,NA,0,0
"12624","NEFSC","1220",1982,"SPRING",42.166667,-66.633333,152,4.5,NA,4.3,NA,0,0
"12625","NEFSC","1290",1982,"SPRING",42.233333,-66.866667,247,4.6,NA,5.2,NA,0,0
"12626","NEFSC","1290",1982,"SPRING",42.266667,-66.716667,284,4.2,NA,5.2,NA,0,0
"12627","NEFSC","1300",1982,"SPRING",42.383333,-66.833333,350,3.8,NA,5.7,NA,0,0
"12628","NEFSC","1300",1982,"SPRING",42.416667,-66.583333,316,4.5,NA,6.4,NA,0,0
"12629","NEFSC","1290",1982,"SPRING",42.566667,-66.666667,207,3.7,NA,7.1,NA,0,0
"12630","NEFSC","1310",1982,"SPRING",42.65,-66.55,175,4.5,NA,8.7,NA,0,0
"12631","NEFSC","1310",1982,"SPRING",42.65,-66.366667,121,4.1,NA,7.7,NA,0,0
"12632","NEFSC","1320",1982,"SPRING",42.616667,-66.116667,71,2.5,NA,3.6,NA,0,0
"12633","NEFSC","1290",1982,"SPRING",42.466667,-66.166667,242,3.5,NA,6.8,NA,0,0
"12634","NEFSC","1310",1982,"SPRING",42.433333,-65.833333,121,2.8,NA,9.2,NA,0,0
"12635","NEFSC","1310",1982,"SPRING",42.35,-65.65,105,2.8,NA,7.7,NA,0,0
"12636","NEFSC","1320",1982,"SPRING",42.483333,-65.716667,91,5.3,NA,8.2,NA,0,0
"12637","NEFSC","1320",1982,"SPRING",42.683333,-65.533333,95,3,NA,2.9,NA,0,0
"12638","NEFSC","1310",1982,"SPRING",42.733333,-66.4,106,3.6,NA,5.7,NA,0,0
"12639","NEFSC","1250",1982,"SPRING",41.7,-69.9,38,5,NA,5,NA,0,0
"12640","NEFSC","1250",1982,"SPRING",41.9,-69.866667,55,5.2,NA,4,NA,0,0
"12641","NEFSC","1240",1982,"SPRING",42,-69.783333,141,5,NA,5.2,NA,0,0
"12642","NEFSC","1270",1982,"SPRING",42.116667,-69.8,154,5,NA,5.4,NA,0,0
"12643","NEFSC","1280",1982,"SPRING",42.233333,-69.616667,236,5.3,NA,6.5,NA,0,0
"12644","NEFSC","1280",1982,"SPRING",42.35,-69.65,253,5,NA,6.5,NA,0,0
"12645","NEFSC","1280",1982,"SPRING",42.283333,-69.516667,238,5,NA,6.7,NA,0,0
"12646","NEFSC","1280",1982,"SPRING",42.4,-69.283333,258,NA,NA,NA,NA,0,0
"12647","NEFSC","1370",1982,"SPRING",42.916667,-69.166667,186,5.5,NA,4.9,NA,0,0
"12648","NEFSC","1370",1982,"SPRING",42.716667,-68.966667,151,5.2,NA,5.5,NA,0,0
"12649","NEFSC","1370",1982,"SPRING",42.65,-68.75,169,5.1,NA,6,NA,0,0
"12650","NEFSC","1280",1982,"SPRING",42.633333,-68.516667,212,5.2,NA,8.3,NA,0,0
"12651","NEFSC","1370",1982,"SPRING",42.783333,-68.5,186,4.9,NA,6.3,NA,0,0
"12652","NEFSC","1290",1982,"SPRING",42.583333,-67.983333,204,4.7,NA,6.5,NA,0,0
"12653","NEFSC","1290",1982,"SPRING",42.566667,-68.166667,185,5,NA,6.3,NA,0,0
"12654","NEFSC","1240",1982,"SPRING",42.316667,-68.683333,201,5.1,NA,NA,NA,0,0
"12655","NEFSC","1280",1982,"SPRING",42.4,-68.833333,215,4.8,NA,6.3,NA,0,0
"12656","NEFSC","1240",1982,"SPRING",42.3,-68.75,198,4.9,NA,5.9,NA,0,0
"12657","NEFSC","1240",1982,"SPRING",42.166667,-69.116667,178,5,NA,6,NA,0,0
"12658","NEFSC","1240",1982,"SPRING",41.783333,-69.083333,184,5.5,NA,5.7,NA,0,0
"12659","NEFSC","1240",1982,"SPRING",41.75,-69.216667,191,5.4,NA,6.2,NA,0,0
"12660","NEFSC","1230",1982,"SPRING",41.45,-69.283333,91,5.9,NA,4,NA,0,0
"12661","NEFSC","1250",1982,"SPRING",41.383333,-69.35,58,5,NA,4.8,NA,0,0
"12662","NEFSC","1250",1982,"SPRING",41.433333,-69.483333,40,5,NA,4.9,NA,0,0
"12663","NEFSC","3550",1982,"SPRING",41.35,-69.583333,28,5.1,NA,5.1,NA,0,0
"12664","NEFSC","1250",1982,"SPRING",41.233333,-69.35,55,5,NA,4.8,NA,0,0
"12665","NEFSC","1230",1982,"SPRING",41.233333,-68.933333,107,5.6,NA,4.6,NA,0,0
"12666","NEFSC","1230",1982,"SPRING",41.15,-68.616667,64,5.8,NA,5.7,NA,0,0
"12667","NEFSC","1230",1982,"SPRING",41.383333,-68.566667,82,5.6,NA,5.4,NA,0,0
"12668","NEFSC","1230",1982,"SPRING",41.416667,-68.483333,81,5.5,NA,5.4,NA,0,0
"12669","NEFSC","1200",1982,"SPRING",41.633333,-68.35,50,5.8,NA,5.6,NA,0,0
"12670","NEFSC","1210",1982,"SPRING",41.733333,-68.2,56,6.5,NA,5,NA,0,0
"12671","NEFSC","1200",1982,"SPRING",41.766667,-68.1,46,6,NA,5.5,NA,0,0
"12672","NEFSC","1210",1982,"SPRING",41.8,-68.1,66,6.5,NA,5.2,NA,0,0
"12673","NEFSC","1220",1982,"SPRING",41.816667,-68.216667,136,7.1,NA,4.9,NA,0,0
"12674","NEFSC","1290",1982,"SPRING",42,-68.166667,232,6.6,NA,6.5,NA,0,0
"12675","NEFSC","1220",1982,"SPRING",42.133333,-67.75,196,5.7,NA,6.8,NA,0,0
"12676","NEFSC","1200",1982,"SPRING",41.966667,-67.566667,43,5.6,NA,5.2,NA,0,0
"12677","NEFSC","1200",1982,"SPRING",41.983333,-67.233333,53,5.5,NA,5.4,NA,0,0
"12678","NEFSC","1210",1982,"SPRING",42.083333,-67.066667,59,5.3,NA,5.1,NA,0,0
"12679","NEFSC","1220",1982,"SPRING",42.166667,-67.35,201,5.1,NA,6.5,NA,0,0
"12680","NEFSC","1300",1982,"SPRING",42.466667,-67.133333,353,5.7,NA,5.7,NA,0,0
"12681","NEFSC","1290",1982,"SPRING",42.666667,-67.4,236,5.3,NA,6.4,NA,0,0
"12682","NEFSC","1360",1982,"SPRING",42.833333,-67.383333,227,5.3,NA,6.9,NA,0,0
"12683","NEFSC","1360",1982,"SPRING",43.233333,-67.566667,221,6.4,NA,6.3,NA,0,0
"12684","NEFSC","1360",1982,"SPRING",43.266667,-67.433333,201,6.3,NA,6.9,NA,0,0
"12685","NEFSC","1360",1982,"SPRING",43.3,-67,180,5.3,NA,6.6,NA,0,0
"12686","NEFSC","1340",1982,"SPRING",43.033333,-66.916667,179,7.4,NA,7.5,NA,0,0
"12687","NEFSC","1360",1982,"SPRING",42.9,-66.833333,191,5,NA,8.7,NA,0,0
"12688","NEFSC","1310",1982,"SPRING",43,-66.5,132,4.6,NA,7.1,NA,0,0
"12689","NEFSC","1330",1982,"SPRING",43.466667,-66.533333,110,5.8,NA,5.3,NA,0,0
"12690","NEFSC","1340",1982,"SPRING",43.7,-66.866667,147,5.9,NA,5.8,NA,0,0
"12691","NEFSC","1340",1982,"SPRING",43.883333,-67.066667,166,5.3,NA,6.3,NA,0,0
"12692","NEFSC","1340",1982,"SPRING",44,-66.983333,174,5.4,NA,6.1,NA,0,0
"12693","NEFSC","1340",1982,"SPRING",43.883333,-66.833333,124,5.4,NA,5.6,NA,0,0
"12694","NEFSC","1330",1982,"SPRING",43.75,-66.55,104,4.4,NA,4.3,NA,0,0
"12695","NEFSC","1330",1982,"SPRING",44.05,-66.416667,74,4.4,NA,4.3,NA,0,0
"12696","NEFSC","1330",1982,"SPRING",44.183333,-66.55,98,4.9,NA,NA,NA,0,0
"12697","NEFSC","1350",1982,"SPRING",44.333333,-66.533333,207,4.8,NA,5.3,NA,0,0
"12698","NEFSC","1350",1982,"SPRING",44.466667,-66.233333,163,4.9,NA,4.9,NA,0,0
"12699","NEFSC","1350",1982,"SPRING",44.35,-67.083333,146,4.5,NA,5.7,NA,0,0
"12700","NEFSC","1350",1982,"SPRING",44.3,-67.15,179,4.9,NA,6.2,NA,0,0
"12701","NEFSC","1360",1982,"SPRING",44.233333,-67.383333,237,4.9,NA,6.5,NA,0,0
"12702","NEFSC","1390",1982,"SPRING",44.4,-67.5,96,3.5,NA,3.7,NA,0,0
"12703","NEFSC","1390",1982,"SPRING",44.2,-67.95,75,3.8,NA,3.9,NA,0,0
"12704","NEFSC","1390",1982,"SPRING",43.983333,-68.433333,91,4.7,NA,3.7,NA,0,0
"12705","NEFSC","1380",1982,"SPRING",43.833333,-68.483333,136,5.3,NA,4.4,NA,0,0
"12706","NEFSC","1380",1982,"SPRING",43.666667,-68.316667,200,6.4,NA,7,NA,0,0
"12707","NEFSC","1360",1982,"SPRING",43.533333,-67.983333,225,6.7,NA,7.2,NA,0,0
"12708","NEFSC","1360",1982,"SPRING",43.416667,-68.1,200,6.1,NA,7,NA,0,0
"12709","NEFSC","1380",1982,"SPRING",43.316667,-68.633333,153,7.7,NA,6.3,NA,0,0
"12710","NEFSC","1380",1982,"SPRING",43.433333,-68.833333,107,6.3,NA,4,NA,0,0
"12711","NEFSC","1380",1982,"SPRING",43.583333,-69.4,136,6.3,NA,3.7,NA,0,0
"12712","NEFSC","1400",1982,"SPRING",43.516667,-69.633333,128,7.1,NA,3.9,NA,0,0
"12713","NEFSC","1370",1982,"SPRING",43.2,-69.85,177,7.2,NA,6.4,NA,0,0
"12714","NEFSC","1270",1982,"SPRING",43.05,-70,142,7.4,NA,5.6,NA,0,0
"12715","NEFSC","1280",1982,"SPRING",42.866667,-69.783333,240,7.4,NA,6.4,NA,0,0
"12716","NEFSC","1260",1982,"SPRING",42.7,-70.183333,105,8,NA,4.1,NA,0,0
"12717","NEFSC","1270",1982,"SPRING",42.966667,-70.233333,174,8.4,NA,4.9,NA,0,0
"12718","NEFSC","1270",1982,"SPRING",43.083333,-70.333333,123,8.7,NA,3.8,NA,0,0
"12719","NEFSC","1400",1982,"SPRING",43,-70.466667,98,8.3,NA,4,NA,0,0
"12720","NEFSC","3640",1982,"SPRING",42.85,-70.766667,33,10.2,NA,4.5,NA,0,0
"12721","NEFSC","1400",1982,"SPRING",42.816667,-70.6,95,9.7,NA,3.9,NA,0,0
"12722","NEFSC","1260",1982,"SPRING",42.716667,-70.5,85,9.2,NA,4.4,NA,0,0
"12723","NEFSC","1260",1982,"SPRING",42.466667,-70.283333,92,8.2,NA,3.8,NA,0,0
"12724","NEFSC","1260",1982,"SPRING",42.416667,-70.283333,57,6.7,NA,3.7,NA,0,0
"12725","NEFSC","1260",1982,"SPRING",42.35,-70.25,48,7,NA,4.5,NA,0,0
"12726","NEFSC","1260",1982,"SPRING",42.333333,-70.316667,33,8,NA,4.2,NA,0,0
"12727","NEFSC","3640",1982,"SPRING",42.383333,-70.816667,34,10.6,NA,4.8,NA,0,0
"12728","NEFSC","3650",1982,"SPRING",42.316667,-70.733333,36,10.1,NA,4.9,NA,0,0
"12729","NEFSC","1260",1982,"SPRING",42.216667,-70.483333,58,9.1,NA,3.3,NA,0,0
"12730","NEFSC","3610",1982,"SPRING",42.15,-70.5,52,9.4,NA,3.5,NA,0,0
"12731","NEFSC","3590",1982,"SPRING",42.1,-70.566667,29,9.7,NA,4.5,NA,0,0
"12732","NEFSC","3600",1982,"SPRING",41.966667,-70.483333,38,9.5,NA,3.7,NA,0,0
"12733","NEFSC","3610",1982,"SPRING",42.016667,-70.25,48,9,NA,5,NA,0,0
"12734","NEFSC","3600",1982,"SPRING",41.983333,-70.283333,42,8.5,NA,5.2,NA,0,0
"12735","NEFSC","3580",1982,"SPRING",41.833333,-70.216667,21,10,NA,5.5,NA,0,0
"12736","NEFSC","1690",1982,"FALL",37.8,-74.75,38,22.8,NA,8.7,NA,0,0
"12737","NEFSC","1650",1982,"FALL",37.666667,-74.7,47,22.7,NA,7.8,NA,0,0
"12738","NEFSC","1650",1982,"FALL",37.566667,-74.833333,35,22.4,NA,8.7,NA,0,0
"12739","NEFSC","1650",1982,"FALL",37.416667,-74.7,44,22.3,NA,7.8,NA,0,0
"12740","NEFSC","1670",1982,"FALL",37.5,-74.366667,116,22.7,NA,12.9,NA,0,0
"12741","NEFSC","1660",1982,"FALL",37.216667,-74.733333,69,22.3,NA,8.2,NA,0,0
"12742","NEFSC","1680",1982,"FALL",37.1,-74.55,332,21.9,NA,7.3,NA,0,0
"12743","NEFSC","1650",1982,"FALL",36.883333,-74.866667,41,22.9,NA,8.1,NA,0,0
"12744","NEFSC","1650",1982,"FALL",36.85,-75.266667,23,22.6,NA,13.7,NA,0,0
"12745","NEFSC","1650",1982,"FALL",36.716667,-75,28,23.1,NA,14.1,NA,0,0
"12746","NEFSC","1660",1982,"FALL",36.8,-74.733333,77,22.7,NA,9.7,NA,0,0
"12747","NEFSC","1670",1982,"FALL",36.65,-74.7,142,23,NA,13.9,NA,0,0
"12748","NEFSC","1680",1982,"FALL",36.583333,-74.7,280,22.6,NA,8.5,NA,0,0
"12749","NEFSC","1640",1982,"FALL",36.216667,-74.766667,205,23.4,NA,11.6,NA,0,0
"12750","NEFSC","1640",1982,"FALL",36.05,-74.783333,229,24.7,NA,8.2,NA,0,0
"12751","NEFSC","1630",1982,"FALL",36.033333,-74.8,172,25.2,NA,13.7,NA,0,0
"12752","NEFSC","1620",1982,"FALL",35.866667,-74.9,75,24.9,NA,13.5,NA,0,0
"12753","NEFSC","1610",1982,"FALL",35.633333,-74.966667,46,23.5,NA,15.9,NA,0,0
"12754","NEFSC","1630",1982,"FALL",35.566667,-74.833333,88,27.5,NA,13.1,NA,0,0
"12755","NEFSC","1620",1982,"FALL",35.533333,-74.85,51,27.8,NA,13.6,NA,0,0
"12756","NEFSC","8500",1982,"FALL",35.483333,-75.066667,33,23.4,NA,18.3,NA,0,0
"12757","NEFSC","8520",1982,"FALL",35.133333,-75.133333,108,26.8,NA,16,NA,0,0
"12758","NEFSC","8530",1982,"FALL",35.116667,-75.116667,179,27.2,NA,8.2,NA,0,0
"12759","NEFSC","8500",1982,"FALL",35.1,-75.3,35,26.8,NA,21.2,NA,0,0
"12760","NEFSC","7550",1982,"FALL",34.883333,-75.883333,20,26.4,NA,25.4,NA,0,0
"12761","NEFSC","7550",1982,"FALL",34.85,-76,19,26,NA,25.7,NA,0,0
"12762","NEFSC","7530",1982,"FALL",34.916667,-76.083333,10,24.3,NA,24.2,NA,0,0
"12763","NEFSC","7540",1982,"FALL",34.75,-76.366667,10,24.7,NA,24.8,NA,0,0
"12764","NEFSC","7530",1982,"FALL",34.5,-76.433333,12,25,NA,25,NA,0,0
"12765","NEFSC","7550",1982,"FALL",34.483333,-76.35,15,25.8,NA,25.7,NA,0,0
"12766","NEFSC","7540",1982,"FALL",34.433333,-76.416667,10,25.3,NA,25,NA,0,0
"12767","NEFSC","7570",1982,"FALL",34.466667,-76.533333,14,25.3,NA,25,NA,0,0
"12768","NEFSC","7570",1982,"FALL",34.5,-76.6,15,25.4,NA,25,NA,0,0
"12769","NEFSC","7570",1982,"FALL",34.616667,-76.816667,14,25.4,NA,25.3,NA,0,0
"12770","NEFSC","7570",1982,"FALL",34.633333,-76.866667,12,25.7,NA,25.4,NA,0,0
"12771","NEFSC","7560",1982,"FALL",34.633333,-76.983333,11,25.8,NA,25.4,NA,0,0
"12772","NEFSC","7600",1982,"FALL",34.5,-77.233333,10,25.7,NA,25.5,NA,0,0
"12773","NEFSC","7590",1982,"FALL",34.45,-77.366667,10,25.9,NA,25.4,NA,0,0
"12774","NEFSC","7600",1982,"FALL",34.35,-77.416667,12,25.7,NA,25.4,NA,0,0
"12775","NEFSC","7600",1982,"FALL",34.266667,-77.666667,10,25.8,NA,25.1,NA,0,0
"12776","NEFSC","7590",1982,"FALL",34.2,-77.716667,11,26,NA,25.4,NA,0,0
"12777","NEFSC","7610",1982,"FALL",34.116667,-77.5,18,26.4,NA,26.3,NA,0,0
"12778","NEFSC","7610",1982,"FALL",34.016667,-77.45,20,26.6,NA,26.5,NA,0,0
"12779","NEFSC","7620",1982,"FALL",33.85,-77.85,11,25.9,NA,25.8,NA,0,0
"12780","NEFSC","7630",1982,"FALL",33.716667,-77.85,10,26,NA,25.7,NA,0,0
"12781","NEFSC","7630",1982,"FALL",33.616667,-77.75,12,26.4,NA,26.3,NA,0,0
"12782","NEFSC","7640",1982,"FALL",33.6,-77.583333,19,26.8,NA,26.6,NA,0,0
"12783","NEFSC","8580",1982,"FALL",33.333333,-77.566667,23,27.4,NA,27.1,NA,0,0
"12784","NEFSC","7640",1982,"FALL",33.666667,-77.916667,18,26.4,NA,26.3,NA,0,0
"12785","NEFSC","7640",1982,"FALL",33.533333,-77.966667,18,26.3,NA,26.3,NA,0,0
"12786","NEFSC","7630",1982,"FALL",33.816667,-78.25,12,26,NA,25.7,NA,0,0
"12787","NEFSC","7630",1982,"FALL",33.883333,-78.166667,13,25.8,NA,25.8,NA,0,0
"12788","NEFSC","7640",1982,"FALL",33.416667,-78.033333,22,26.4,NA,26.4,NA,0,0
"12789","NEFSC","8580",1982,"FALL",33.333333,-78.066667,25,26.6,NA,26.6,NA,0,0
"12790","NEFSC","8580",1982,"FALL",33.166667,-78.166667,30,26.9,NA,26.6,NA,0,0
"12791","NEFSC","8580",1982,"FALL",33.183333,-77.8,34,27.2,NA,25.6,NA,0,0
"12792","NEFSC","8590",1982,"FALL",33,-77.933333,114,27.2,NA,20.7,NA,0,0
"12793","NEFSC","8600",1982,"FALL",32.933333,-77.933333,136,27.3,NA,14.5,NA,0,0
"12794","NEFSC","8770",1982,"FALL",32.833333,-77.916667,192,28.6,NA,10.2,NA,0,0
"12795","NEFSC","8770",1982,"FALL",32.7,-77.7,316,28.9,NA,9.2,NA,0,0
"12796","NEFSC","8770",1982,"FALL",32.95,-77.466667,270,28.5,NA,10.2,NA,0,0
"12797","NEFSC","8770",1982,"FALL",33.183333,-77.233333,208,26.7,NA,9.6,NA,0,0
"12798","NEFSC","8600",1982,"FALL",33.133333,-77.416667,118,27.5,NA,14.8,NA,0,0
"12799","NEFSC","8590",1982,"FALL",33.216667,-77.35,61,27.7,NA,23.9,NA,0,0
"12800","NEFSC","8580",1982,"FALL",33.533333,-77.216667,34,27.3,NA,26.4,NA,0,0
"12801","NEFSC","8600",1982,"FALL",33.366667,-77.016667,168,26.5,NA,12.6,NA,0,0
"12802","NEFSC","8570",1982,"FALL",33.516667,-76.8,200,27.9,NA,9.5,NA,0,0
"12803","NEFSC","8570",1982,"FALL",33.766667,-76.433333,242,27.8,NA,8.3,NA,0,0
"12804","NEFSC","8560",1982,"FALL",33.75,-76.583333,100,28.8,NA,12.6,NA,0,0
"12805","NEFSC","8540",1982,"FALL",33.85,-76.85,35,28.4,NA,25.8,NA,0,0
"12806","NEFSC","8540",1982,"FALL",33.95,-76.45,40,27.8,NA,22.8,NA,0,0
"12807","NEFSC","8550",1982,"FALL",34,-76.333333,72,27.8,NA,20.3,NA,0,0
"12808","NEFSC","8540",1982,"FALL",34.066667,-76.616667,35,27.7,NA,25.8,NA,0,0
"12809","NEFSC","8540",1982,"FALL",34.183333,-76.85,28,26.9,NA,26.8,NA,0,0
"12810","NEFSC","7610",1982,"FALL",34.15,-77.116667,24,26.8,NA,26.6,NA,0,0
"12811","NEFSC","7610",1982,"FALL",34.266667,-77.116667,21,26.4,NA,26.3,NA,0,0
"12812","NEFSC","7580",1982,"FALL",34.366667,-76.95,21,26,NA,26,NA,0,0
"12813","NEFSC","7580",1982,"FALL",34.3,-76.916667,23,26.6,NA,26.5,NA,0,0
"12814","NEFSC","7580",1982,"FALL",34.266667,-76.75,26,26.5,NA,26.3,NA,0,0
"12815","NEFSC","8540",1982,"FALL",34.233333,-76.45,30,26.6,NA,26.6,NA,0,0
"12816","NEFSC","8570",1982,"FALL",34.116667,-76.05,277,27,NA,9.3,NA,0,0
"12817","NEFSC","8570",1982,"FALL",34.3,-75.866667,257,28.7,NA,10.8,NA,0,0
"12818","NEFSC","8560",1982,"FALL",34.3,-75.916667,192,27.3,NA,14.1,NA,0,0
"12819","NEFSC","8550",1982,"FALL",34.3,-76.016667,66,27.4,NA,19.4,NA,0,0
"12820","NEFSC","8540",1982,"FALL",34.483333,-76.133333,36,25.4,NA,24.2,NA,0,0
"12821","NEFSC","8500",1982,"FALL",34.583333,-75.95,40,27.3,NA,24.3,NA,0,0
"12822","NEFSC","8530",1982,"FALL",34.55,-75.666667,254,28.7,NA,6.5,NA,0,0
"12823","NEFSC","8520",1982,"FALL",34.65,-75.633333,144,28.5,NA,16.7,NA,0,0
"12824","NEFSC","8510",1982,"FALL",34.75,-75.566667,82,27.8,NA,16.3,NA,0,0
"12825","NEFSC","8500",1982,"FALL",34.833333,-75.583333,50,26.1,NA,26.3,NA,0,0
"12826","NEFSC","8510",1982,"FALL",35.05,-75.3,66,24,NA,19.2,NA,0,0
"12827","NEFSC","3430",1982,"FALL",35.3,-75.366667,19,23.8,NA,23.1,NA,0,0
"12828","NEFSC","3440",1982,"FALL",35.333333,-75.316667,22,23.8,NA,22.2,NA,0,0
"12829","NEFSC","3420",1982,"FALL",35.383333,-75.433333,14,23.8,NA,23.7,NA,0,0
"12830","NEFSC","3430",1982,"FALL",35.6,-75.383333,19,23.5,NA,23.3,NA,0,0
"12831","NEFSC","3440",1982,"FALL",35.65,-75.333333,22,23.4,NA,22.8,NA,0,0
"12832","NEFSC","1610",1982,"FALL",35.75,-75.2,32,23.5,NA,19.8,NA,0,0
"12833","NEFSC","1610",1982,"FALL",35.866667,-75.266667,23,23.3,NA,20.2,NA,0,0
"12834","NEFSC","3410",1982,"FALL",35.833333,-75.333333,24,23.1,NA,21.6,NA,0,0
"12835","NEFSC","3400",1982,"FALL",35.9,-75.533333,11,23,NA,22.9,NA,0,0
"12836","NEFSC","3400",1982,"FALL",36.083333,-75.633333,16,22.6,NA,22.3,NA,0,0
"12837","NEFSC","3400",1982,"FALL",36.233333,-75.7,19,22.6,NA,22.4,NA,0,0
"12838","NEFSC","3410",1982,"FALL",36.466667,-75.633333,19,22,NA,21,NA,0,0
"12839","NEFSC","3380",1982,"FALL",36.516667,-75.716667,17,22.1,NA,21.2,NA,0,0
"12840","NEFSC","3370",1982,"FALL",36.65,-75.866667,14,22.4,NA,22.6,NA,0,0
"12841","NEFSC","3370",1982,"FALL",37,-75.816667,19,22.1,NA,22,NA,0,0
"12842","NEFSC","3360",1982,"FALL",37.066667,-75.783333,13,22.5,NA,22.3,NA,0,0
"12843","NEFSC","3380",1982,"FALL",37.133333,-75.583333,18,21.6,NA,21.3,NA,0,0
"12844","NEFSC","1650",1982,"FALL",37.216667,-75.3,26,21.9,NA,13.6,NA,0,0
"12845","NEFSC","3350",1982,"FALL",37.25,-75.516667,33,21.6,NA,21.2,NA,0,0
"12846","NEFSC","3340",1982,"FALL",37.433333,-75.533333,14,21.7,NA,21.3,NA,0,0
"12847","NEFSC","3350",1982,"FALL",37.466667,-75.366667,20,21.3,NA,19.6,NA,0,0
"12848","NEFSC","3310",1982,"FALL",37.716667,-75.466667,12,21.3,NA,21.2,NA,0,0
"12849","NEFSC","3310",1982,"FALL",37.7,-75.316667,16,20.8,NA,20.8,NA,0,0
"12850","NEFSC","3320",1982,"FALL",37.75,-75.166667,17,20.5,NA,20.2,NA,0,0
"12851","NEFSC","3320",1982,"FALL",37.833333,-75.116667,19,20.3,NA,20.1,NA,0,0
"12852","NEFSC","3310",1982,"FALL",37.85,-75.183333,15,20.3,NA,20.1,NA,0,0
"12853","NEFSC","1690",1982,"FALL",38.033333,-74.85,24,22,NA,17.9,NA,0,0
"12854","NEFSC","1690",1982,"FALL",37.783333,-74.4,54,20.9,NA,9.3,NA,0,0
"12855","NEFSC","1700",1982,"FALL",37.95,-74.266667,70,20.5,NA,9.4,NA,0,0
"12856","NEFSC","1700",1982,"FALL",37.933333,-74.15,99,20.3,NA,12.4,NA,0,0
"12857","NEFSC","1710",1982,"FALL",38.116667,-73.916667,113,20.6,NA,11.6,NA,0,0
